Country,Urban_Rural,Date,Internet_Penetration (%),Broadband_Speed (Mbps),GDP_Per_Capita (USD),Education_Level (%),Mobile_Data_Usage (GB),Digital_Investment (M USD),Digital_Literacy (%),X_Sentiment_Score,5G_Rollout,Latitude,Longitude
Brazil,Rural,2016-11-01,28.037142857142857,30.51142857142857,13886.529999999999,33.64142857142857,2.6757142857142857,1012.2871428571428,46.932857142857145,0.06428571428571428,0,-14.235,-51.9253
Brazil,Rural,2016-12-01,28.036153846153848,30.822307692307692,13963.253846153846,33.77076923076923,2.6907692307692312,1013.9669230769231,46.97538461538462,-0.25,0,-14.235,-51.9253
Brazil,Rural,2017-01-01,32.19875,31.115,13940.10125,33.93125,2.73,1024.66,46.98625,0.11624999999999999,0,-14.235,-51.9253
Brazil,Rural,2017-02-01,32.067,31.373,13974.053,33.882999999999996,2.723,1035.595,47.111000000000004,0.077,0,-14.235,-51.9253
Brazil,Rural,2017-03-01,32.279,31.657,14028.485999999999,33.991,2.7849999999999997,1037.988,47.232,-0.264,0,-14.235,-51.9253
Brazil,Rural,2017-04-01,32.102999999999994,31.917,13993.373000000001,34.087,2.815,1049.1100000000001,47.215999999999994,-0.13999999999999999,0,-14.235,-51.9253
Brazil,Rural,2017-05-01,32.1125,32.293125,14050.8675,34.120625,2.85,1059.685625,47.3525,0.034375,0,-14.235,-51.9253
Brazil,Rural,2017-06-01,32.18416666666667,32.555,14030.012499999999,34.255833333333335,2.875833333333333,1068.7275,47.36166666666667,-0.19083333333333333,0,-14.235,-51.9253
Brazil,Rural,2017-07-01,32.17111111111112,32.857777777777784,14086.986666666668,34.288888888888884,2.911111111111111,1073.5244444444443,47.483333333333334,-0.21333333333333332,0,-14.235,-51.9253
Brazil,Rural,2017-08-01,32.21454545454546,33.10090909090909,14053.028181818181,34.36272727272728,2.928181818181818,1083.0936363636365,47.49636363636364,0.23454545454545456,0,-14.235,-51.9253
Brazil,Rural,2017-09-01,32.251666666666665,33.406666666666666,14100.089999999998,34.53666666666667,2.9583333333333335,1085.535,47.73666666666667,-0.09166666666666667,0,-14.235,-51.9253
Brazil,Rural,2017-10-01,32.13375,33.71,14097.305,34.55375,2.97875,1100.27875,47.7825,0.1875,0,-14.235,-51.9253
Brazil,Rural,2017-11-01,32.18,34.00142857142857,14164.687142857143,34.542857142857144,3.005714285714286,1113.0085714285713,47.790000000000006,0.36714285714285716,0,-14.235,-51.9253
Brazil,Rural,2017-12-01,32.292500000000004,34.28,14135.063750000001,34.7825,3.04375,1114.2825,47.933749999999996,0.10375000000000001,0,-14.235,-51.9253
Brazil,Rural,2018-01-01,36.11333333333334,34.595,14156.246666666666,34.888333333333335,3.0549999999999997,1124.3816666666667,48.025,0.023333333333333334,0,-14.235,-51.9253
Brazil,Rural,2018-02-01,36.14,34.877857142857145,14201.591428571428,34.97,3.1185714285714283,1134.4085714285713,48.021428571428565,-0.15714285714285717,0,-14.235,-51.9253
Brazil,Rural,2018-03-01,36.1225,35.1225,14186.35,34.93,3.09,1137.5375,48.0525,0.1475,0,-14.235,-51.9253
Brazil,Rural,2018-04-01,36.191428571428574,35.424285714285716,14224.667142857143,35.09285714285714,3.1342857142857143,1144.6642857142856,48.14714285714285,0.13,0,-14.235,-51.9253
Brazil,Rural,2018-05-01,36.048,35.768,14238.166000000001,35.282,3.198,1153.81,48.42,0.10400000000000001,0,-14.235,-51.9253
Brazil,Rural,2018-06-01,36.12222222222223,36.01777777777777,14241.606666666667,35.291111111111114,3.2377777777777776,1165.0588888888888,48.48444444444445,-0.026666666666666665,0,-14.235,-51.9253
Brazil,Rural,2018-07-01,36.115,36.305,14282.948333333334,35.36,3.266666666666667,1175.54,48.4375,0.19166666666666665,0,-14.235,-51.9253
Brazil,Rural,2018-08-01,36.10111111111111,36.64111111111111,14289.595555555556,35.44,3.288888888888889,1187.4655555555555,48.42777777777778,-0.35,0,-14.235,-51.9253
Brazil,Rural,2018-09-01,36.19555555555556,36.92777777777778,14266.28,35.44111111111111,3.3111111111111113,1190.097777777778,48.617777777777775,0.02666666666666668,0,-14.235,-51.9253
Brazil,Rural,2018-10-01,36.15777777777778,37.22,14330.213333333333,35.56444444444444,3.342222222222222,1202.04,48.717777777777776,0.14666666666666664,0,-14.235,-51.9253
Brazil,Rural,2018-11-01,36.160000000000004,37.51142857142857,14317.524285714286,35.752857142857145,3.37,1203.7785714285715,48.69857142857143,0.18,0,-14.235,-51.9253
Brazil,Rural,2018-12-01,36.262,37.822,14344.835000000001,35.82,3.3950000000000005,1219.736,48.872,0.05799999999999998,0,-14.235,-51.9253
Brazil,Rural,2019-01-01,39.863749999999996,38.0825,14388.10125,35.887499999999996,3.39875,1227.31125,48.94375,-0.14125,0,-14.235,-51.9253
Brazil,Rural,2019-02-01,39.84111111111111,38.36,14393.42888888889,35.904444444444444,3.4533333333333336,1236.6122222222223,49.12111111111111,-0.026666666666666658,0,-14.235,-51.9253
Brazil,Rural,2019-03-01,39.77333333333333,38.623333333333335,14401.946666666667,35.972,3.472666666666667,1237.1826666666666,49.06466666666667,0.25066666666666665,0,-14.235,-51.9253
Brazil,Rural,2019-04-01,39.90888888888889,38.904444444444444,14430.114444444444,36.00555555555556,3.5088888888888885,1245.5411111111111,49.13,0.16111111111111112,0,-14.235,-51.9253
Brazil,Rural,2019-05-01,39.544999999999995,39.26,14437.561666666666,35.99666666666667,3.5500000000000003,1264.5666666666666,49.36333333333334,-0.20333333333333334,0,-14.235,-51.9253
Brazil,Rural,2019-06-01,39.802727272727275,39.54909090909091,14425.456363636362,36.335454545454546,3.591818181818182,1264.3372727272726,49.32181818181818,0.20272727272727273,0,-14.235,-51.9253
Brazil,Rural,2019-07-01,39.69166666666667,39.79,14476.776666666667,36.23333333333333,3.5866666666666664,1273.405,49.305,0.42,0,-14.235,-51.9253
Brazil,Rural,2019-08-01,39.786,40.11,14478.119,36.442,3.6390000000000002,1283.322,49.448,-0.08700000000000001,0,-14.235,-51.9253
Brazil,Rural,2019-09-01,39.65083333333333,40.4275,14500.458333333334,36.42,3.641666666666667,1293.5591666666667,49.596666666666664,0.012500000000000002,0,-14.235,-51.9253
Brazil,Rural,2019-10-01,39.87357142857143,40.70357142857143,14511.345714285713,36.66357142857142,3.682857142857143,1301.4235714285714,49.785714285714285,-0.08714285714285715,0,-14.235,-51.9253
Brazil,Rural,2019-11-01,39.93333333333333,40.99,14544.896666666667,36.675000000000004,3.715,1309.8716666666667,49.73333333333333,0.365,0,-14.235,-51.9253
Brazil,Rural,2019-12-01,39.795833333333334,41.27583333333333,14515.524166666668,36.76,3.7525,1319.9975000000002,49.8225,-0.20333333333333334,0,-14.235,-51.9253
Brazil,Rural,2020-01-01,49.540909090909096,41.60818181818182,14565.693636363636,36.75545454545455,3.7854545454545456,1326.610909090909,49.95545454545454,-0.11727272727272728,0,-14.235,-51.9253
Brazil,Rural,2020-02-01,49.42666666666666,41.86,14576.342222222222,36.864444444444445,3.79,1332.1433333333334,50.05222222222223,0.011111111111111127,0,-14.235,-51.9253
Brazil,Rural,2020-03-01,49.472727272727276,42.17545454545455,14589.47,37.051818181818184,3.8518181818181816,1341.9536363636364,50.11727272727273,-0.15272727272727274,0,-14.235,-51.9253
Brazil,Rural,2020-04-01,49.55875,42.4625,14632.89625,37.03875,3.84125,1347.925,50.25,0.2425,0,-14.235,-51.9253
Brazil,Rural,2020-05-01,49.40714285714286,42.76571428571429,14633.502857142857,37.25571428571429,3.8971428571428572,1357.8464285714285,50.25,0.09571428571428572,0,-14.235,-51.9253
Brazil,Rural,2020-06-01,49.38,43.0325,14656.09375,37.24625,3.9175,1367.263125,50.34875,0.205,0,-14.235,-51.9253
Brazil,Rural,2020-07-01,49.50545454545454,43.35272727272727,14696.415454545455,37.32727272727273,3.9454545454545453,1377.0154545454545,50.50818181818182,-0.0009090909090909098,0,-14.235,-51.9253
Brazil,Rural,2020-08-01,49.587,43.587,14682.859,37.521,3.9619999999999997,1387.279,50.561,-0.033000000000000015,0,-14.235,-51.9253
Brazil,Rural,2020-09-01,49.614444444444445,43.94,14698.248888888887,37.504444444444445,3.994444444444445,1387.1077777777778,50.72777777777778,0.0611111111111111,0,-14.235,-51.9253
Brazil,Rural,2020-10-01,49.53272727272727,44.22636363636364,14735.436363636363,37.61,4.0227272727272725,1402.6218181818183,50.77090909090909,-0.015454545454545459,0,-14.235,-51.9253
Brazil,Rural,2020-11-01,49.49166666666667,44.504999999999995,14767.103333333333,37.583333333333336,4.06,1412.4283333333333,50.805,0.031666666666666655,0,-14.235,-51.9253
Brazil,Rural,2020-12-01,49.606,44.818,14733.785999999998,37.769999999999996,4.098,1418.422,50.788,0.386,0,-14.235,-51.9253
Brazil,Rural,2021-01-01,45.78071428571428,45.07214285714286,14765.132857142857,37.87642857142857,4.116428571428571,1426.0207142857143,50.91571428571429,0.1107142857142857,0,-14.235,-51.9253
Brazil,Rural,2021-02-01,45.88666666666667,45.376666666666665,14772.294444444444,37.80111111111111,4.137777777777778,1438.7755555555555,51.12,0.11555555555555556,0,-14.235,-51.9253
Brazil,Rural,2021-03-01,45.802,45.65,14777.736,37.989999999999995,4.176,1438.848,50.924,0.048,0,-14.235,-51.9253
Brazil,Rural,2021-04-01,45.87833333333333,45.93833333333333,14820.898333333333,38.17666666666667,4.218333333333333,1451.67,51.20333333333334,-0.14,0,-14.235,-51.9253
Brazil,Rural,2021-05-01,45.788333333333334,46.18333333333334,14832.508333333333,38.10666666666666,4.216666666666667,1447.9533333333331,51.28333333333333,-0.04833333333333334,0,-14.235,-51.9253
Brazil,Rural,2021-06-01,45.82333333333333,46.528333333333336,14838.478333333333,38.245,4.273333333333333,1466.5416666666667,51.544999999999995,0.10333333333333335,0,-14.235,-51.9253
Brazil,Rural,2021-07-01,45.73888888888889,46.81777777777778,14872.282222222224,38.394444444444446,4.31,1480.1077777777778,51.56,0.13,0,-14.235,-51.9253
Brazil,Rural,2021-08-01,45.681666666666665,47.12833333333333,14907.090000000002,38.30166666666667,4.333333333333333,1481.9166666666667,51.58833333333333,-0.015000000000000013,0,-14.235,-51.9253
Brazil,Rural,2021-09-01,45.76555555555555,47.43555555555556,14898.769999999999,38.46777777777778,4.373333333333333,1498.958888888889,51.623333333333335,-0.08888888888888889,0,-14.235,-51.9253
Brazil,Rural,2021-10-01,45.818,47.698,14885.996,38.642,4.392,1502.34,51.61800000000001,-0.274,0,-14.235,-51.9253
Brazil,Rural,2021-11-01,45.67857142857143,48.02571428571429,14940.538571428571,38.651428571428575,4.412857142857143,1503.472857142857,51.69857142857143,0.2285714285714286,0,-14.235,-51.9253
Brazil,Rural,2021-12-01,45.7825,48.27666666666667,14957.619166666665,38.81916666666667,4.4475,1514.0383333333332,51.835,0.10999999999999999,0,-14.235,-51.9253
Brazil,Rural,2022-01-01,48.03888888888889,48.56444444444444,14973.90111111111,38.79777777777778,4.484444444444445,1525.5411111111111,51.90555555555555,0.08222222222222221,1,-14.235,-51.9253
Brazil,Rural,2022-02-01,48.111428571428576,48.89857142857143,14988.894285714285,38.854285714285716,4.524285714285715,1533.2985714285714,52.03857142857142,0.015714285714285705,1,-14.235,-51.9253
Brazil,Rural,2022-03-01,48.12714285714286,49.14857142857143,14990.02,39.042857142857144,4.527142857142857,1541.6714285714286,52.11142857142857,-0.07714285714285715,1,-14.235,-51.9253
Brazil,Rural,2022-04-01,48.076,49.458999999999996,14993.548999999999,39.085,4.5729999999999995,1555.091,52.209,0.219,1,-14.235,-51.9253
Brazil,Rural,2022-05-01,47.96,49.7525,15046.43375,39.21875,4.60375,1561.375,52.305,0.012499999999999997,1,-14.235,-51.9253
Brazil,Rural,2022-06-01,47.92777777777778,50.05888888888889,15064.150000000001,39.35333333333333,4.641111111111112,1570.23,52.398888888888884,0.22444444444444445,1,-14.235,-51.9253
Brazil,Rural,2022-07-01,48.08111111111111,50.30555555555556,15075.408888888887,39.22333333333333,4.65,1574.0866666666668,52.40222222222222,0.1222222222222222,1,-14.235,-51.9253
Brazil,Rural,2022-08-01,48.00833333333333,50.67666666666667,15075.19,39.49333333333333,4.685,1585.0241666666668,52.623333333333335,-0.09999999999999999,1,-14.235,-51.9253
Brazil,Rural,2022-09-01,48.11875,50.92875,15097.63125,39.460625,4.7025,1592.24875,52.6375,-0.008749999999999987,1,-14.235,-51.9253
Brazil,Rural,2022-10-01,48.067,51.149,15108.484,39.654,4.745,1598.5790000000002,52.781000000000006,0.10699999999999998,1,-14.235,-51.9253
Brazil,Rural,2022-11-01,48.089,51.52,15138.016999999998,39.681,4.755,1603.903,52.803,0.006999999999999995,1,-14.235,-51.9253
Brazil,Rural,2022-12-01,48.06818181818182,51.83090909090909,15148.224545454546,39.74909090909091,4.8136363636363635,1614.5890909090908,52.97909090909091,0.29636363636363633,1,-14.235,-51.9253
Brazil,Rural,2023-01-01,49.888571428571424,52.098571428571425,15164.147142857142,39.86714285714286,4.840000000000001,1617.3828571428571,52.94857142857143,0.17,1,-14.235,-51.9253
Brazil,Rural,2023-02-01,49.582857142857144,52.33,15150.699999999999,39.86857142857143,4.8500000000000005,1634.3385714285716,53.044285714285714,-0.015714285714285712,1,-14.235,-51.9253
Brazil,Rural,2023-03-01,49.791666666666664,52.71666666666667,15184.351666666667,39.96666666666667,4.901666666666666,1645.415,53.06666666666666,-0.2733333333333334,1,-14.235,-51.9253
Brazil,Rural,2023-04-01,50.028,52.95,15208.802,39.992000000000004,4.902,1657.0459999999998,53.181999999999995,0.41,1,-14.235,-51.9253
Brazil,Rural,2023-05-01,49.98545454545455,53.24272727272727,15213.67,40.15090909090909,4.947272727272727,1658.7263636363639,53.21272727272728,-0.12181818181818183,1,-14.235,-51.9253
Brazil,Rural,2023-06-01,49.898888888888884,53.49777777777778,15238.003333333334,40.30888888888889,4.9622222222222225,1670.3011111111111,53.31111111111111,0.11444444444444445,1,-14.235,-51.9253
